_id,name,slug,description,category,subcategory,price,discount_price,currency,image_url,gallery_images[0],gallery_images[1],is_available,is_veg,is_featured,is_trending,is_special,rating,rating_count,preparation_time,stock_quantity,calories,tags[0],tags[1],ingredients[0],ingredients[1],ingredients[2],created_at,updated_at,allergens[0],allergens[1]
6a033bda4b50de809d0702b6,Classic Veg Burger 1,classic-veg-burger-1,Served hot and tasty.,snacks,burger,118,118,INR,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1550547660-d9450f859349?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1571091718767-18b5b1457add?q=80&w=600&auto=format&fit=crop,true,true,false,true,true,3.9,1039,23,30,759,fresh,best seller,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485007,2026-05-12T14:37:28.485016,,
6a033bda4b50de809d0702b7,Chicken Burger 2,chicken-burger-2,Rich flavor and satisfying taste.,snacks,burger,86,76,INR,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1550547660-d9450f859349?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1571091718767-18b5b1457add?q=80&w=600&auto=format&fit=crop,true,false,true,false,false,4.5,753,15,52,343,cheesy,popular,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485087,2026-05-12T14:37:28.485090,,
6a033bda4b50de809d0702b8,Paneer Wrap 3,paneer-wrap-3,Perfect for your cravings.,snacks,wrap,96,76,INR,https://images.unsplash.com/photo-1562059390-a761a084768e?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1509722747041-616f39b57569?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1498837167922-ddd27525d352?q=80&w=600&auto=format&fit=crop,true,true,true,true,false,4.1,228,23,12,880,best seller,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485128,2026-05-12T14:37:28.485130,,
6a033bda4b50de809d0702b9,Chicken Wrap 4,chicken-wrap-4,Freshly prepared and delicious.,snacks,wrap,84,64,INR,https://images.unsplash.com/photo-1562059390-a761a084768e?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1509722747041-616f39b57569?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1498837167922-ddd27525d352?q=80&w=600&auto=format&fit=crop,true,false,true,true,false,4.8,545,20,13,379,spicy,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485174,2026-05-12T14:37:28.485176,Milk,Gluten
6a033bda4b50de809d0702ba,French Fries 5,french-fries-5,Freshly prepared and delicious.,snacks,fries,163,163,INR,https://images.unsplash.com/photo-1573080496219-bb080dd4f877?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1576107232684-1279f390859f?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1585109649139-366815a0d713?q=80&w=600&auto=format&fit=crop,true,true,true,true,false,4.6,929,7,95,617,fresh,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485204,2026-05-12T14:37:28.485206,,
6a033bda4b50de809d0702bb,Peri Peri Fries 6,peri-peri-fries-6,Perfect for your cravings.,snacks,fries,166,156,INR,https://images.unsplash.com/photo-1573080496219-bb080dd4f877?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1576107232684-1279f390859f?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1585109649139-366815a0d713?q=80&w=600&auto=format&fit=crop,true,true,false,true,true,4.2,25,13,81,208,cheesy,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485241,2026-05-12T14:37:28.485243,,
6a033bda4b50de809d0702bc,Veg Sandwich 7,veg-sandwich-7,Rich flavor and satisfying taste.,snacks,sandwich,164,164,INR,https://images.unsplash.com/photo-1528735602780-2552fd46c7af?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1553909489-cd47e0907980?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,false,false,true,4.4,1063,8,35,733,fresh,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485270,2026-05-12T14:37:28.485272,,
6a033bda4b50de809d0702bd,Club Sandwich 8,club-sandwich-8,Freshly prepared and delicious.,snacks,sandwich,112,112,INR,https://images.unsplash.com/photo-1528735602780-2552fd46c7af?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1553909489-cd47e0907980?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,false,true,true,false,4.5,232,15,80,805,best seller,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485320,2026-05-12T14:37:28.485323,,
6a033bda4b50de809d0702be,Cheese Garlic Bread 9,cheese-garlic-bread-9,Freshly prepared and delicious.,snacks,bread,165,165,INR,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1544982503-9f984c14501a?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1619535860434-ba1d8fa12536?q=80&w=600&auto=format&fit=crop,true,true,true,false,false,4.7,1423,25,75,584,popular,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485353,2026-05-12T14:37:28.485355,Milk,Gluten
6a033bda4b50de809d0702bf,Chicken Nuggets 10,chicken-nuggets-10,Freshly prepared and delicious.,snacks,fried chicken,162,132,INR,https://images.unsplash.com/photo-1562967914-608f82629710?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1569058242253-92a9c755a0ec?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?q=80&w=600&auto=format&fit=crop,true,false,true,true,true,4.5,1345,30,67,778,best seller,crispy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485395,2026-05-12T14:37:28.485398,Milk,Gluten
6a033bda4b50de809d0702c0,Cold Coffee 11,cold-coffee-11,Freshly prepared and delicious.,drinks,coffee,81,81,INR,https://images.unsplash.com/photo-1517701604599-bb29b565090c?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1490645935967-10de6ba17061?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1497515114629-f71d768fd07c?q=80&w=600&auto=format&fit=crop,true,true,true,true,true,4.5,378,21,19,815,popular,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485422,2026-05-12T14:37:28.485424,Milk,Gluten
6a033bda4b50de809d0702c1,Cappuccino 12,cappuccino-12,Served hot and tasty.,drinks,coffee,90,70,INR,https://images.unsplash.com/photo-1534778101976-62847782c213?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1490645935967-10de6ba17061?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1509042239860-f550ce710b93?q=80&w=600&auto=format&fit=crop,true,true,true,true,true,4,1363,6,51,854,cheesy,best seller,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485450,2026-05-12T14:37:28.485452,,
6a033bda4b50de809d0702c2,Cafe Latte 13,cafe-latte-13,Freshly prepared and delicious.,drinks,coffee,149,149,INR,https://images.unsplash.com/photo-1541167760496-1628856ab772?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1509042239860-f550ce710b93?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1517701604599-bb29b565090c?q=80&w=600&auto=format&fit=crop,true,true,false,true,true,4.2,577,14,48,499,popular,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485475,2026-05-12T14:37:28.485477,,
6a033bda4b50de809d0702c3,Chocolate Milkshake 14,chocolate-milkshake-14,Perfect for your cravings.,drinks,milkshake,76,56,INR,https://images.unsplash.com/photo-1572490122747-3968b75cc699?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1579954115545-a95591f28bfc?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,true,true,true,4,1460,7,66,630,popular,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485509,2026-05-12T14:37:28.485513,,
6a033bda4b50de809d0702c4,Oreo Shake 15,oreo-shake-15,Customer favorite with premium ingredients.,drinks,milkshake,111,91,INR,https://images.unsplash.com/photo-1572490122747-3968b75cc699?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1579954115545-a95591f28bfc?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,true,true,true,4.4,609,29,51,174,crispy,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485558,2026-05-12T14:37:28.485560,Milk,Gluten
6a033bda4b50de809d0702c5,Virgin Mojito 16,virgin-mojito-16,Rich flavor and satisfying taste.,drinks,mojito,84,54,INR,https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1546171753-97d7676e4602?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1514362545857-3bc16c4c7d1b?q=80&w=600&auto=format&fit=crop,true,true,false,true,false,4,506,25,27,404,crispy,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485591,2026-05-12T14:37:28.485594,,
6a033bda4b50de809d0702c6,Lemon Iced Tea 17,lemon-iced-tea-17,Customer favorite with premium ingredients.,drinks,iced tea,96,76,INR,https://images.unsplash.com/photo-1499638673689-79a0b5115d87?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1556881286-fc6915169721?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?q=80&w=600&auto=format&fit=crop,true,true,true,false,true,4.8,708,21,62,860,popular,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485632,2026-05-12T14:37:28.485634,Milk,Gluten
6a033bda4b50de809d0702c7,Strawberry Smoothie 18,strawberry-smoothie-18,Freshly prepared and delicious.,drinks,smoothie,146,116,INR,https://images.unsplash.com/photo-1553530666-ba11a7da3888?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1490645935967-10de6ba17061?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,false,true,false,4.3,1325,17,73,664,fresh,crispy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485658,2026-05-12T14:37:28.485660,Milk,Gluten
6a033bda4b50de809d0702c8,Mango Shake 19,mango-shake-19,Served hot and tasty.,drinks,milkshake,79,79,INR,https://images.unsplash.com/photo-1572490122747-3968b75cc699?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1579954115545-a95591f28bfc?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,false,false,true,4.3,950,10,17,820,popular,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485683,2026-05-12T14:37:28.485685,Milk,Gluten
6a033bda4b50de809d0702c9,Green Tea 20,green-tea-20,Perfect for your cravings.,drinks,tea,140,110,INR,https://images.unsplash.com/photo-1564890369478-c89ca6d9cde9?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1576092768241-dec231879fc3?q=80&w=600&auto=format&fit=crop,true,true,true,true,false,4.2,1020,6,83,339,crispy,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485709,2026-05-12T14:37:28.485711,,
6a033bda4b50de809d0702ca,Veg Biryani 21,veg-biryani-21,Customer favorite with premium ingredients.,meals,biryani,286,266,INR,https://images.unsplash.com/photo-1633945274405-b6c8069047b0?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1490645935967-10de6ba17061?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1626777552726-4a6b54c97e46?q=80&w=600&auto=format&fit=crop,true,true,false,false,false,3.9,318,25,72,335,popular,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485735,2026-05-12T14:37:28.485737,,
6a033bda4b50de809d0702cb,Chicken Biryani 22,chicken-biryani-22,Served hot and tasty.,meals,biryani,257,247,INR,https://images.unsplash.com/photo-1633945274405-b6c8069047b0?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1490645935967-10de6ba17061?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1626777552726-4a6b54c97e46?q=80&w=600&auto=format&fit=crop,true,false,true,true,false,4,885,24,46,415,cheesy,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485762,2026-05-12T14:37:28.485764,,
6a033bda4b50de809d0702cc,Margherita Pizza 23,margherita-pizza-23,Rich flavor and satisfying taste.,meals,pizza,206,176,INR,https://images.unsplash.com/photo-1513104890138-7c749659a591?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1593560708920-61dd98c46a4e?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1585238342024-78d387f4a707?q=80&w=600&auto=format&fit=crop,true,true,false,false,false,3.8,1097,8,85,632,popular,cheesy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485788,2026-05-12T14:37:28.485790,Milk,Gluten
6a033bda4b50de809d0702cd,Pepperoni Pizza 24,pepperoni-pizza-24,Freshly prepared and delicious.,meals,pizza,320,310,INR,https://images.unsplash.com/photo-1513104890138-7c749659a591?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1593560708920-61dd98c46a4e?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1585238342024-78d387f4a707?q=80&w=600&auto=format&fit=crop,true,false,false,true,true,4.7,248,21,53,350,spicy,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485822,2026-05-12T14:37:28.485825,Milk,Gluten
6a033bda4b50de809d0702ce,White Sauce Pasta 25,white-sauce-pasta-25,Served hot and tasty.,meals,pasta,360,330,INR,https://images.unsplash.com/photo-1612874742237-6526221588e3?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1551183053-bf91a1d81141?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1612874742237-6526221588e3?q=80&w=600&auto=format&fit=crop,true,true,true,true,false,4.2,517,30,74,609,crispy,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485858,2026-05-12T14:37:28.485860,,
6a033bda4b50de809d0702cf,Chicken Alfredo Pasta 26,chicken-alfredo-pasta-26,Customer favorite with premium ingredients.,meals,pasta,324,324,INR,https://images.unsplash.com/photo-1612874742237-6526221588e3?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1551183053-bf91a1d81141?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1612874742237-6526221588e3?q=80&w=600&auto=format&fit=crop,true,false,true,false,true,4,517,19,72,407,fresh,crispy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485901,2026-05-12T14:37:28.485905,Milk,Gluten
6a033bda4b50de809d0702d0,Paneer Butter Masala 27,paneer-butter-masala-27,Perfect for your cravings.,meals,indian curry,268,248,INR,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1565557623262-b51c2513a641?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1603894584373-5ac82b2ae398?q=80&w=600&auto=format&fit=crop,true,true,false,false,true,4.7,1340,10,64,737,best seller,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485938,2026-05-12T14:37:28.485940,,
6a033bda4b50de809d0702d1,Butter Chicken 28,butter-chicken-28,Freshly prepared and delicious.,meals,indian curry,248,228,INR,https://images.unsplash.com/photo-1603894584373-5ac82b2ae398?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1565557623262-b51c2513a641?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?q=80&w=600&auto=format&fit=crop,true,false,true,false,false,4.1,181,16,25,326,best seller,crispy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.485977,2026-05-12T14:37:28.485979,,
6a033bda4b50de809d0702d2,Veg Fried Rice 29,veg-fried-rice-29,Rich flavor and satisfying taste.,meals,fried rice,199,199,INR,https://images.unsplash.com/photo-1603133872878-684f208fb84b?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1626132647523-66f5bf380027?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1534422298391-e4f8c172dddb?q=80&w=600&auto=format&fit=crop,true,true,false,true,false,4,1451,26,83,806,popular,crispy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.486003,2026-05-12T14:37:28.486005,,
6a033bda4b50de809d0702d3,Chicken Fried Rice 30,chicken-fried-rice-30,Served hot and tasty.,meals,fried rice,214,214,INR,https://images.unsplash.com/photo-1603133872878-684f208fb84b?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1626132647523-66f5bf380027?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1534422298391-e4f8c172dddb?q=80&w=600&auto=format&fit=crop,true,false,true,false,false,4.1,1175,26,16,197,spicy,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.486043,2026-05-12T14:37:28.486062,,
6a033bda4b50de809d0702d4,Chocolate Cake 31,chocolate-cake-31,Rich flavor and satisfying taste.,desserts,cake,159,139,INR,https://images.unsplash.com/photo-1578985545062-69928b1d9587?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1606890737304-57a1ca8a5b62?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1588195538326-c5b1e9f80a1b?q=80&w=600&auto=format&fit=crop,true,true,true,true,true,4,716,17,36,313,popular,fresh,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.486088,2026-05-12T14:37:28.486090,Milk,Gluten
6a033bda4b50de809d0702d5,Red Velvet Cake 32,red-velvet-cake-32,Served hot and tasty.,desserts,cake,126,96,INR,https://images.unsplash.com/photo-1578985545062-69928b1d9587?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1606890737304-57a1ca8a5b62?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1588195538326-c5b1e9f80a1b?q=80&w=600&auto=format&fit=crop,true,true,true,false,false,4,469,7,26,865,cheesy,best seller,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.486114,2026-05-12T14:37:28.486116,,
6a033bda4b50de809d0702d6,Brownie Sundae 33,brownie-sundae-33,Brownie Sundae 33,desserts,brownie,178,138,INR,https://images.unsplash.com/photo-1606313564200-e75d5e30476c?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1564355808539-22fda35bed7e?q=80&w=600&auto=format&fit=crop,https://images.unsplash.com/photo-1504674900247-0877df9cc836?q=80&w=600&auto=format&fit=crop,true,true,true,true,false,4.3,110,14,69,781,fresh,spicy,Cheese,Sauce,Vegetables,2026-05-12T14:37:28.486139,2026-05-13T08:26:14.108Z,,
